Order ID,Date,Account,Aminu SKU,Qty,Appoint. Date,Category,Unit Price,Treat Disc,Retail Disc,Base Price,GST,Final Price,Check (R/T),,,,,,,,,,,,,,,,
2556,04-Nov-25,N2,FG - Copper Peptide Serum - 30ml,3,,Serum,3898.31,62.50%,40.00%,"7,016.95",1263.05,8280,FALSE,,,,,,,,,,,,,,,,
2556,04-Nov-25,N2,FG - Eye Serum - 10ml,4,,Serum,1567.8,62.50%,40.00%,"3,762.71",677.29,4440,FALSE,,,,,,,,,,,,,,,,
2556,04-Nov-25,N2,FG - Mineral Drops - 10ml,1,,SPF,542.37,62.50%,40.00%,325.42,58.58,384,FALSE,,,,,,,,,,,,,,,,
2556,04-Nov-25,N2,FG - Mineral Drops - 30ml,1,,SPF,1355.93,62.50%,40.00%,813.56,146.44,960,FALSE,,,,,,,,,,,,,,,,
2556,04-Nov-25,N2,FG - Night Repair Cream- 30ml,3,,Cream,2245.76,62.50%,40.00%,"4,042.37",727.63,4770,FALSE,,,,,,,,,,,,,,,,
2556,04-Nov-25,N2,FG - Radiance Face Oil - 10ml,1,,Oil,1228.81,62.50%,40.00%,737.29,132.71,870,FALSE,,,,,,,,,,,,,,,,
2557,04-Nov-25,N3,FG - AHA Face Wash - 100ml,4,,Cleanser,1228.81,62.50%,40.00%,"2,949.15",530.85,3480,FALSE,,,,,,,,,,,,,,,,
2557,04-Nov-25,N3,FG - Bio-Retinol Cream - 30ml,1,,Cream,2415.25,62.50%,40.00%,"1,449.15",260.85,1710,FALSE,,,,,,,,,,,,,,,,
2557,04-Nov-25,N3,FG - Eye Serum - 10ml,5,,Serum,1567.8,62.50%,40.00%,"4,703.39",846.61,5550,FALSE,,,,,,,,,,,,,,,,
2557,04-Nov-25,N3,FG - Mineral Drops - 10ml,1,,SPF,542.37,62.50%,40.00%,325.42,58.58,384,FALSE,,,,,,,,,,,,,,,,
2557,04-Nov-25,N3,FG - Radiance Face Oil - 10ml,2,,Oil,1228.81,62.50%,40.00%,"1,474.58",265.42,1740,FALSE,,,,,,,,,,,,,,,,
2558,04-Nov-25,N4,FG - Clarifying Concentrate - 30ml,2,,Serum,1652.54,62.50%,40.00%,"1,983.05",356.95,2340,FALSE,,,,,,,,,,,,,,,,
2558,04-Nov-25,N4,FG - Correcting Concentrate - 10ml,1,,Serum,1220.34,62.50%,40.00%,732.2,131.8,864,FALSE,,,,,,,,,,,,,,,,
2558,04-Nov-25,N4,FG - Longevity Serum - 10ml,2,,Serum,661.02,62.50%,40.00%,793.22,142.78,936,FALSE,,,,,,,,,,,,,,,,
2558,04-Nov-25,N4,FG - Mineral Drops - 10ml,3,,SPF,542.37,62.50%,40.00%,976.27,175.73,1152,FALSE,,,,,,,,,,,,,,,,
2558,04-Nov-25,N4,FG - Sea Salt Body Scrub - 200ml,2,,Body,2245.76,62.50%,40.00%,"2,694.92",485.08,3180,FALSE,,,,,,,,,,,,,,,,
2558,04-Nov-25,N4,FG - VitC Body Oil - 100ml,2,,Body,1144.07,62.50%,40.00%,"1,372.88",247.12,1620,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - AHA Face Wash - 100ml,9,,Cleanser,1228.81,62.50%,40.00%,"6,635.59",1194.41,7830,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Copper Peptide Serum - 10ml,3,,Serum,1559.32,62.50%,40.00%,"2,806.78",505.22,3312,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Correcting Concentrate - 10ml,10,,Serum,1220.34,62.50%,40.00%,"7,322.03",1317.97,8640,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Eye Serum - 10ml,19,,Serum,1567.8,62.50%,40.00%,"17,872.88",3217.12,21090,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Melting Balm Cleanser - 50ml,4,,Cleanser,1016.95,62.50%,40.00%,"2,440.68",439.32,2880,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Mineral Drops - 10ml,11,,SPF,542.37,62.50%,40.00%,"3,579.66",644.34,4224,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Mineral Drops - 30ml,10,,SPF,1355.93,62.50%,40.00%,"8,135.59",1464.41,9600,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Night Repair Cream- 30ml,4,,Cream,2245.76,62.50%,40.00%,"5,389.83",970.17,6360,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Sea Salt Body Scrub - 200ml,2,,Body,2245.76,62.50%,40.00%,"2,694.92",485.08,3180,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - VitB Body Lotion - 100ml,2,,Body,1398.31,62.50%,40.00%,"1,677.97",302.03,1980,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - VitC Body Oil - 100ml,16,,Body,1144.07,62.50%,40.00%,"10,983.05",1976.95,12960,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Clarifying Concentrate - 30ml,2,,Serum,1652.54,62.50%,40.00%,"1,983.05",356.95,2340,FALSE,,,,,,,,,,,,,,,,
2559,04-Nov-25,N Warehouse,FG - Radiance Face Oil - 30ml,1,,Oil,3008.47,62.50%,40.00%,"1,805.08",324.92,2130,FALSE,,,,,,,,,,,,,,,,
2560,04-Nov-25,N5,FG - AHA Face Wash - 100ml,4,,Cleanser,1228.81,62.50%,40.00%,"2,949.15",530.85,3480,FALSE,,,,,,,,,,,,,,,,
2560,04-Nov-25,N5,FG - Eye Serum - 10ml,3,,Serum,1567.8,62.50%,40.00%,"2,822.03",507.97,3330,FALSE,,,,,,,,,,,,,,,,
2560,04-Nov-25,N5,FG - Longevity Serum - 10ml,5,,Serum,661.02,62.50%,40.00%,"1,983.05",356.95,2340,FALSE,,,,,,,,,,,,,,,,
2560,04-Nov-25,N5,FG - VitC Body Oil - 100ml,6,,Body,1144.07,62.50%,40.00%,"4,118.64",741.36,4860,FALSE,,,,,,,,,,,,,,,,
2560,04-Nov-25,N5,FG - Clarifying Concentrate - 30ml,1,,Serum,1652.54,62.50%,40.00%,991.53,178.47,1170,FALSE,,,,,,,,,,,,,,,,
2560,04-Nov-25,N5,FG - Skin Perfecting Serum - 10ml,1,,Serum,830.51,62.50%,40.00%,498.31,89.69,588,FALSE,,,,,,,,,,,,,,,,
2561,04-Nov-25,N5,FG - Longevity Serum - 10ml,1,,Serum,661.02,62.50%,40.00%,396.61,71.39,468,FALSE,,,,,,,,,,,,,,,,
2562,04-Nov-25,N4,FG - Copper Peptide Serum - 30ml,1,,Serum,3898.31,62.50%,40.00%,"2,338.98",421.02,2760,FALSE,,,,,,,,,,,,,,,,
2563,04-Nov-25,N3,FG - AHA Face Wash - 100ml,1,,Cleanser,1228.81,62.50%,40.00%,737.29,132.71,870,FALSE,,,,,,,,,,,,,,,,
2563,04-Nov-25,N3,FG - Drating Cream - 50ml,1,,Cream,2330.51,62.50%,40.00%,"1,398.31",251.69,1650,FALSE,,,,,,,,,,,,,,,,
2563,04-Nov-25,N2,FG - Radiance Face Oil - 30ml,1,,Oil,3008.47,62.50%,40.00%,"1,805.08",324.92,2130,FALSE,,,,,,,,,,,,,,,,
2564,04-Nov-25,N1,FG - Drating Cream - 50ml,2,,Cream,2330.51,62.50%,40.00%,"2,796.61",503.39,3300,FALSE,,,,,,,,,,,,,,,,
2564,04-Nov-25,N1,FG - Longevity Serum - 10ml,3,,Serum,661.02,62.50%,40.00%,"1,189.83",214.17,1404,FALSE,,,5.4,,,,,,,,,,,,,
2564,04-Nov-25,N1,FG - Night Repair Cream- 30ml,1,,Cream,2245.76,62.50%,40.00%,"1,347.46",242.54,1590,FALSE,,,,,,,,,,,,,,,,
2565,04-Nov-25,N14,FG - AHA Face Wash - 100ml,7,,Cleanser,1228.81,62.50%,40.00%,"5,161.02",928.98,6090,FALSE,,,,,,,,,,,,,,,,
2565,04-Nov-25,N14,FG - Bio-Retinol Cream - 30ml,1,,Cream,2415.25,62.50%,40.00%,"1,449.15",260.85,1710,FALSE,,,,,,,,,,,,,,,,
2565,04-Nov-25,N14,FG - Copper Peptide Serum - 10ml,2,,Serum,1559.32,62.50%,40.00%,"1,871.19",336.81,2208,FALSE,,,,,,,,,,,,,,,,
2565,04-Nov-25,N14,FG - Eye Serum - 10ml,9,,Serum,1567.8,62.50%,40.00%,"8,466.10",1523.9,9990,FALSE,,,,,,,,,,,,,,,,
2565,04-Nov-25,N14,FG - Drating Cream - 50ml,2,,Cream,2330.51,62.50%,40.00%,"2,796.61",503.39,3300,FALSE,,,,,,,,,,,,,,,,
2565,04-Nov-25,N14,FG - Mineral Drops - 10ml,2,,SPF,542.37,62.50%,40.00%,650.85,117.15,768,FALSE,,,,,,,,,,,,,,,,
2565,04-Nov-25,N14,FG - Soothing Cream - 50ml,1,,Cream,1864.41,62.50%,40.00%,"1,118.64",201.36,1320,FALSE,,,,,,,,,,,,,,,,
2565,04-Nov-25,N14,FG - VitC Body Oil - 100ml,3,,Body,1144.07,62.50%,40.00%,"2,059.32",370.68,2430,FALSE,,,,,,,,,,,,,,,,
2566,04-Nov-25,N15,FG - Copper Peptide Serum - 10ml,3,,Serum,1559.32,62.50%,40.00%,"2,806.78",505.22,3312,FALSE,,,,,,,,,,,,,,,,
2566,04-Nov-25,N15,FG - Longevity Serum - 10ml,1,,Serum,661.02,62.50%,40.00%,396.61,71.39,468,FALSE,,,,,,,,,,,,,,,,
2566,04-Nov-25,N15,FG - Longevity Serum - 30ml,1,,Serum,1652.54,62.50%,40.00%,991.53,178.47,1170,FALSE,,,,,,,,,,,,,,,,
2566,04-Nov-25,N15,FG - Mineral Drops - 30ml,1,,SPF,1355.93,62.50%,40.00%,813.56,146.44,960,FALSE,,,,,,,,,,,,,,,,
2566,04-Nov-25,N15,FG - Night Repair Cream- 30ml,1,,Cream,2245.76,62.50%,40.00%,"1,347.46",242.54,1590,FALSE,,,,,,,,,,,,,,,,
2566,04-Nov-25,N15,FG - Sea Salt Body Scrub - 200ml,1,,Body,2245.76,62.50%,40.00%,"1,347.46",242.54,1590,FALSE,,,,,,,,,,,,,,,,
2567,04-Nov-25,N13,FG - Drating Cream - 50ml,1,,Cream,2330.51,62.50%,40.00%,"1,398.31",251.69,1650,FALSE,,,,,,,,,,,,,,,,
2567,04-Nov-25,N13,FG - Longevity Serum - 30ml,2,,Serum,1652.54,62.50%,40.00%,"1,983.05",356.95,2340,FALSE,,,,,,,,,,,,,,,,
2568,04-Nov-25,N13,FG - AHA Face Wash - 100ml,3,,Cleanser,1228.81,62.50%,40.00%,"2,211.86",398.14,2610,FALSE,,,,,,,,,,,,,,,,
2568,04-Nov-25,N13,FG - Bio-Retinol Cream - 30ml,3,,Cream,2415.25,62.50%,40.00%,"4,347.46",782.54,5130,FALSE,,,,,,,,,,,,,,,,
2568,04-Nov-25,N13,FG - Correcting Concentrate - 10ml,5,,Serum,1220.34,62.50%,40.00%,"3,661.02",658.98,4320,FALSE,,,,,,,,,,,,,,,,
2568,04-Nov-25,N13,FG - Drating Cream - 50ml,1,,Cream,2330.51,62.50%,40.00%,"1,398.31",251.69,1650,FALSE,,,,,,,,,,,,,,,,
2568,04-Nov-25,N13,FG - Night Repair Cream- 30ml,4,,Cream,2245.76,62.50%,40.00%,"5,389.83",970.17,6360,FALSE,,,,,,,,,,,,,,,,
2568,04-Nov-25,N13,FG - Sea Salt Body Scrub - 200ml,1,,Body,2245.76,62.50%,40.00%,"1,347.46",242.54,1590,FALSE,,,,,,,,,,,,,,,,
2569,04-Nov-25,N12,FG - AHA Body Wash - 150ml,1,,Body,1398.31,62.50%,40.00%,838.98,151.02,990,FALSE,,,,,,,,,,,,,,,,
2569,04-Nov-25,N12,FG - AHA Face Wash - 100ml,2,,Cleanser,1228.81,62.50%,40.00%,"1,474.58",265.42,1740,FALSE,,,,,,,,,,,,,,,,
2569,04-Nov-25,N12,FG - Drating Cream - 50ml,2,,Cream,2330.51,62.50%,40.00%,"2,796.61",503.39,3300,FALSE,,,,,,,,,,,,,,,,
2569,04-Nov-25,N12,FG - Radiance Face Oil - 10ml,1,,Oil,1228.81,62.50%,40.00%,737.29,132.71,870,FALSE,,,,,,,,,,,,,,,,
2569,04-Nov-25,N12,FG - Sea Salt Body Scrub - 200ml,2,,Body,2245.76,62.50%,40.00%,"2,694.92",485.08,3180,FALSE,,,,,,,,,,,,,,,,
2569,04-Nov-25,N12,FG - VitB Body Lotion - 100ml,1,,Body,1398.31,62.50%,40.00%,838.98,151.02,990,FALSE,,,,,,,,,,,,,,,,
2569,04-Nov-25,N12,FG - VitC Body Oil - 100ml,10,,Body,1144.07,62.50%,40.00%,"6,864.41",1235.59,8100,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N12,FG - Copper Peptide Serum - 10ml,6,,Serum,1559.32,62.50%,40.00%,"5,613.56",1010.44,6624,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N12,FG - Correcting Concentrate - 10ml,1,,Serum,1220.34,62.50%,40.00%,732.2,131.8,864,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - Cream Cleanser - 100ml,3,,Cleanser,1483.05,62.50%,40.00%,"2,669.49",480.51,3150,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - Eye Serum - 10ml,8,,Serum,1567.8,62.50%,40.00%,"7,525.42",1354.58,8880,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - Face Scrub - 50ml,9,,Masks & Exfoliators,1228.81,62.50%,40.00%,"6,635.59",1194.41,7830,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - Drating Cream - 50ml,1,,Cream,2330.51,62.50%,40.00%,"1,398.31",251.69,1650,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - Melting Balm Cleanser - 50ml,4,,Cleanser,1016.95,62.50%,40.00%,"2,440.68",439.32,2880,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - Mineral Drops - 10ml,1,,SPF,542.37,62.50%,40.00%,325.42,58.58,384,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - Nordic Mud Mask - 50ml,2,,Masks & Exfoliators,1991.53,62.50%,40.00%,"2,389.83",430.17,2820,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - Radiance Face Oil - 10ml,11,,Oil,1228.81,62.50%,40.00%,"8,110.17",1459.83,9570,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - Sea Salt Body Scrub - 200ml,4,,Body,2245.76,62.50%,40.00%,"5,389.83",970.17,6360,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - VitB Body Lotion - 100ml,2,,Body,1398.31,62.50%,40.00%,"1,677.97",302.03,1980,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N4,FG - VitC Body Oil - 100ml,6,,Body,1144.07,62.50%,40.00%,"4,118.64",741.36,4860,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N5,FG - Correcting Concentrate - 30ml,1,,Serum,3050.85,62.50%,40.00%,"1,830.51",329.49,2160,FALSE,,,,,,,,,,,,,,,,
2570,04-Nov-25,N5,FG - Radiance Face Oil - 30ml,5,,Oil,3008.47,62.50%,40.00%,"9,025.42",1624.58,10650,FALSE,,,,,,,,,,,,,,,,
2571,04-Nov-25,N5,FG - AHA Face Wash - 100ml,13,,Cleanser,1228.81,62.50%,40.00%,"9,584.75",1725.25,11310,FALSE,,,,,,,,,,,,,,,,
2571,04-Nov-25,N5,FG - Eye Serum - 10ml,1,,Serum,1567.8,62.50%,40.00%,940.68,169.32,1110,FALSE,,,,,,,,,,,,,,,,
2571,04-Nov-25,N5,FG - Mineral Drops - 10ml,10,,SPF,542.37,62.50%,40.00%,"3,254.24",585.76,3840,FALSE,,,,,,,,,,,,,,,,
2572,04-Nov-25,N12,FG - Bio-Retinol Cream - 30ml,1,,Cream,2415.25,62.50%,40.00%,"1,449.15",260.85,1710,FALSE,,,,,,,,,,,,,,,,
2572,04-Nov-25,N12,FG - Copper Peptide Serum - 10ml,1,,Serum,1559.32,62.50%,40.00%,935.59,168.41,1104,FALSE,,,,,,,,,,,,,,,,
2572,04-Nov-25,N12,FG - Drating Cream - 50ml,1,,Cream,2330.51,62.50%,40.00%,"1,398.31",251.69,1650,FALSE,,,,,,,,,,,,,,,,
2572,04-Nov-25,N12,FG - Longevity Serum - 10ml,4,,Serum,661.02,62.50%,40.00%,"1,586.44",285.56,1872,FALSE,,,,,,,,,,,,,,,,
2572,04-Nov-25,N12,FG - Longevity Serum - 30ml,1,,Serum,1652.54,62.50%,40.00%,991.53,178.47,1170,FALSE,,,,,,,,,,,,,,,,
2572,04-Nov-25,N12,FG - Night Repair Cream- 30ml,1,,Cream,2245.76,62.50%,40.00%,"1,347.46",242.54,1590,FALSE,,,,,,,,,,,,,,,,
2572,04-Nov-25,N12,FG - Radiance Face Oil - 30ml,1,,Oil,3008.47,62.50%,40.00%,"1,805.08",324.92,2130,FALSE,,,,,,,,,,,,,,,,
2573,04-Nov-25,N12,FG - Longevity Serum - 10ml,2,,Serum,661.02,62.50%,40.00%,793.22,142.78,936,FALSE,,,,,,,,,,,,,,,,
2573,04-Nov-25,N12,FG - Night Repair Cream- 30ml,1,,Cream,2245.76,62.50%,40.00%,"1,347.46",242.54,1590,FALSE,,,,,,,,,,,,,,,,
2573,04-Nov-25,N12,FG - VitC Body Oil - 100ml,2,,Body,1144.07,62.50%,40.00%,"1,372.88",247.12,1620,FALSE,,,,,,,,,,,,,,,,
2574,05-Nov-25,1A,FG - Milky Mineral Sunscreen - 40ml,2,,SPF,2372.88,45.00%,20.00%,"3,084.75",555.25,3640,FALSE,,,,,,,,,,,,,,,,
2575,05-Nov-25,R,FG - Radiance AntiOx Treatment Kit,36,,Kit,10169.49,35.75%,-,"1,62,000.00",29160,191160,TRUE,,,,,,,,,,,,,,,,
2575,05-Nov-25,R,FG - MultiPeptide Ageing Treatment Kit,100,,Kit,10169.49,35.75%,-,"4,50,000.00",81000,531000,TRUE,,,,,,,,,,,,,,,,
2576,05-Nov-25,N12,FG - Eye Care Ritual Kit,2,,Kit,10169.49,62.50%,40.00%,"7,627.12",1372.88,9000,TRUE,,,,,,,,,,,,,,,,
2576,05-Nov-25,N12,FG - MultiPeptide Ageing Treatment Kit,2,,Kit,10169.49,62.50%,40.00%,"7,627.12",1372.88,9000,TRUE,,,,,,,,,,,,,,,,
2576,05-Nov-25,N12,FG - Radiance AntiOx Treatment Kit,4,,Kit,10169.49,62.50%,40.00%,"15,254.24",2745.76,18000,TRUE,,,,,,,,,,,,,,,,
2577,05-Nov-25,N7,FG - MultiPeptide Ageing Treatment Kit,3,,Kit,10169.49,62.50%,40.00%,"11,440.68",2059.32,13500,TRUE,,,,,,,,,,,,,,,,
2577,05-Nov-25,N7,FG - Radiance AntiOx Treatment Kit,3,,Kit,10169.49,62.50%,40.00%,"11,440.68",2059.32,13500,TRUE,,,,,,,,,,,,,,,,
2577,05-Nov-25,N7,FG - Eye Care Ritual Kit,1,,Kit,10169.49,62.50%,40.00%,"3,813.56",686.44,4500,TRUE,,,,,,,,,,,,,,,,
2578,05-Nov-25,N7,FG - Eye Serum - 10ml,4,,Serum,1567.8,62.50%,40.00%,"3,762.71",677.29,4440,FALSE,,,,,,,,,,,,,,,,
2578,05-Nov-25,N7,FG - Face Scrub - 50ml,1,,Masks & Exfoliators,1228.81,62.50%,40.00%,737.29,132.71,870,FALSE,,,,,,,,,,,,,,,,
2578,05-Nov-25,N7,FG - Overnight Peel - 30ml,1,,Serum,2118.64,62.50%,40.00%,"1,271.19",228.81,1500,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - Bio-Retinol Cream - 30ml,1,,Cream,2415.25,62.50%,40.00%,"1,449.15",260.85,1710,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - Copper Peptide Serum - 10ml,1,,Serum,1559.32,62.50%,40.00%,935.59,168.41,1104,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - Eye Serum - 10ml,3,,Serum,1567.8,62.50%,40.00%,"2,822.03",507.97,3330,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - Longevity Serum - 10ml,1,,Serum,661.02,62.50%,40.00%,396.61,71.39,468,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - Mineral Drops - 10ml,3,,SPF,542.37,62.50%,40.00%,976.27,175.73,1152,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - Mineral Drops - 30ml,1,,SPF,1355.93,62.50%,40.00%,813.56,146.44,960,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - Night Repair Cream- 30ml,1,,Cream,2245.76,62.50%,40.00%,"1,347.46",242.54,1590,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - Skin Perfecting Serum - 10ml,1,,Serum,830.51,62.50%,40.00%,498.31,89.69,588,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - VitB Body Lotion - 100ml,1,,Body,1398.31,62.50%,40.00%,838.98,151.02,990,FALSE,,,,,,,,,,,,,,,,
2579,05-Nov-25,N6,FG - VitC Body Oil - 100ml,1,,Body,1144.07,62.50%,40.00%,686.44,123.56,810,FALSE,,,,,,,,,,,,,,,,
2580,05-Nov-25,6B,FG - Melting Balm Cleanser - 50ml,2,,Cleanser,1016.95,40.00%,25.00%,"1,525.42",274.58,1800,FALSE,,,,,,,,,,,,,,,,
2581,05-Nov-25,X,FG - VitC Body Oil - 100ml,3,,Body,1144.07,50.00%,50.00%,"1,716.10",308.9,2025,FALSE,,,,,,,,,,,,,,,,
2582,05-Nov-25,N2,FG - Radiance AntiOx Treatment Kit,6,,Kit,10169.49,62.50%,40.00%,"22,881.36",4118.64,27000,TRUE,,,,,,,,,,,,,,,,
2582,05-Nov-25,N2,FG - MultiPeptide Ageing Treatment Kit,4,,Kit,10169.49,62.50%,40.00%,"15,254.24",2745.76,18000,TRUE,,,,,,,,,,,,,,,,
2583,05-Nov-25,Z,FG - Eye Care Ritual Kit,1,,Kit,10169.49,40.00%,25.00%,"6,101.69",1098.31,7200,TRUE,,,,,,,,,,,,,,,,
2583,05-Nov-25,Z,FG - Bio-Retinol Cream - 30ml,2,,Cream,2415.25,40.00%,25.00%,"3,622.88",652.12,4275,FALSE,,,,,,,,,,,,,,,,
2583,05-Nov-25,Z,FG - Eye Serum - 10ml,5,,Serum,1567.8,40.00%,25.00%,"5,879.24",1058.26,6937.5,FALSE,,,,,,,,,,,,,,,,
2583,05-Nov-25,Z,FG - Radiance AntiOx Treatment Kit,1,,Kit,10169.49,40.00%,25.00%,"6,101.69",1098.31,7200,TRUE,,,,,,,,,,,,,,,,
2584,17-Nov-25,F,FG - Clarifying Concentrate - 30ml,20,18-Nov-25,Serum,1652.54,,36.00%,"21,152.54",3807.46,24960,FALSE,,,,,,,,,,,,,,,,
2584,17-Nov-25,F,FG - Skin Perfecting Serum - 30ml,37,18-Nov-25,Serum,2076.27,,36.00%,"49,166.10",8849.9,58016,FALSE,,,,,,,,,,,,,,,,
2584,17-Nov-25,F,FG - Nourishing Sleep Oil - 30ml,20,18-Nov-25,Oil,2033.9,,36.00%,"26,033.90",4686.1,30720,FALSE,,,,,,,,,,,,,,,,
2584,17-Nov-25,F,FG - Clarifying Concentrate - 10ml,17,18-Nov-25,Serum,661.02,,36.00%,"7,191.86",1294.54,8486.4,FALSE,,,,,,,,,,,,,,,,
2584,17-Nov-25,F,FG - Radiance Face Oil - 10ml,7,18-Nov-25,Oil,1228.81,,36.00%,"5,505.08",990.92,6496,FALSE,,,,,,,,,,,,,,,,
2585,06-Nov-25,1B,FG - CityLife Dration Treatment Kit,2,,Kit,7627.12,45.00%,20.00%,"9,152.54",1647.46,10800,TRUE,,,,,,,,,,,,,,,,
2585,06-Nov-25,1B,FG - AHA Face Wash - 100ml,4,,Cleanser,1228.81,45.00%,20.00%,"3,194.92",575.08,3770,FALSE,,,,,,,,,,,,,,,,
2585,06-Nov-25,1B,FG - Melting Balm Cleanser - 50ml,3,,Cleanser,1016.95,45.00%,20.00%,"1,983.05",356.95,2340,FALSE,,,,,,,,,,,,,,,,
2585,06-Nov-25,1B,FG - Drating Cream - 50ml,2,,Cream,2330.51,45.00%,20.00%,"3,029.66",545.34,3575,FALSE,,,,,,,,,,,,,,,,
2585,06-Nov-25,1B,FG - Clarifying Concentrate - 30ml,0,,Serum,1652.54,45.00%,20.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Clarifying Concentrate - 30ml,0,,Serum,1652.54,45.00%,20.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Clarifying Concentrate - 10ml,2,,Serum,661.02,45.00%,20.00%,859.32,154.68,1014,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - AHA Face Wash - 100ml,3,,Cleanser,1228.81,45.00%,20.00%,"2,396.19",431.31,2827.5,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Copper Peptide Serum - 10ml,3,,Serum,1559.32,45.00%,20.00%,"3,040.68",547.32,3588,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Correcting Concentrate - 10ml,3,,Serum,1220.34,45.00%,20.00%,"2,379.66",428.34,2808,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Overnight Peel - 10ml,3,,Serum,847.46,45.00%,20.00%,"1,652.54",297.46,1950,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Bio-Retinol Cream - 30ml,2,,Cream,2415.25,45.00%,20.00%,"3,139.83",565.17,3705,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Drating Cream - 50ml,3,,Cream,2330.51,45.00%,20.00%,"4,544.49",818.01,5362.5,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Radiance Face Oil - 10ml,3,,Oil,1228.81,45.00%,20.00%,"2,396.19",431.31,2827.5,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Radiance Face Oil - 30ml,2,,Oil,3008.47,45.00%,20.00%,"3,911.02",703.98,4615,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Sea Salt Body Scrub - 200ml,2,,Body,2245.76,45.00%,20.00%,"2,919.49",525.51,3445,FALSE,,,,,,,,,,,,,,,,
2586,06-Nov-25,1C,FG - Eye Care Ritual Kit,2,,Kit,10169.49,45.00%,20.00%,"12,203.39",2196.61,14400,TRUE,,,,,,,,,,,,,,,,
2587,06-Nov-25,V1,FG - Mineral Drops - 10ml,3,,SPF,542.37,40.00%,35.00%,"1,627.12",292.88,1920,FALSE,,,,,,,,,,,,,,,,
2587,06-Nov-25,V1,FG - Copper Peptide Serum - 10ml,3,,Serum,1559.32,40.00%,35.00%,"4,677.97",842.03,5520,FALSE,,,,,,,,,,,,,,,,
2587,06-Nov-25,V1,FG - AHA Body Wash - 150ml,2,,Body,1398.31,40.00%,35.00%,"2,796.61",503.39,3300,FALSE,,,,,,,,,,,,,,,,
2587,06-Nov-25,V1,FG - Melting Balm Cleanser - 50ml,3,,Cleanser,1016.95,40.00%,35.00%,"3,050.85",549.15,3600,FALSE,,,,,,,,,,,,,,,,
